"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.824335308E0,1.490116119E-8,-2.809762955E-4,-3.848476335E-4
3.834315693E0,1.490116119E-8,-8.918419480E-4,-3.848476335E-4
3.844363654E0,1.490116119E-8,-8.918419480E-4,-3.848476335E-4
3.854389616E0,1.490116119E-8,-2.809762955E-4,-3.848476335E-4
3.864330039E0,6.108805537E-4,-2.809762955E-4,-3.848476335E-4
3.874373039E0,1.490116119E-8,-8.918419480E-4,2.260180190E-4
3.884360001E0,-6.108507514E-4,-8.918419480E-4,2.260180190E-4
3.894379924E0,1.490116119E-8,-2.809762955E-4,2.260180190E-4
3.904396231E0,-6.108507514E-4,3.298893571E-4,-3.848476335E-4
3.914329885E0,1.490116119E-8,-2.809762955E-4,-3.848476335E-4
3.924322808E0,1.490116119E-8,-2.809762955E-4,-3.848476335E-4
3.934369001E0,6.108805537E-4,-8.918419480E-4,8.368836716E-4
3.944325347E0,1.490116119E-8,3.298893571E-4,2.260180190E-4
3.954388193E0,-6.108507514E-4,-8.918419480E-4,-3.848476335E-4
3.964346808E0,1.490116119E-8,-8.918419480E-4,2.260180190E-4
3.974328501E0,1.490116119E-8,-2.809762955E-4,-3.848476335E-4
3.984318847E0,1.490116119E-8,-2.809762955E-4,-3.848476335E-4
3.994340501E0,1.490116119E-8,-2.809762955E-4,-3.848476335E-4
4.004338731E0,-6.108507514E-4,3.298893571E-4,2.260180190E-4
4.014319885E0,1.490116119E-8,-2.809762955E-4,-3.848476335E-4
4.024343962E0,-6.108507514E-4,-8.918419480E-4,2.260180190E-4
4.034316924E0,-1.221716404E-3,-2.809762955E-4,2.260180190E-4
4.044357231E0,-6.108507514E-4,-2.809762955E-4,2.260180190E-4
4.054349231E0,1.490116119E-8,-2.809762955E-4,-3.848476335E-4
4.064377654E0,1.490116119E-8,3.298893571E-4,-3.848476335E-4
4.074324962E0,-1.221716404E-3,-2.809762955E-4,-3.848476335E-4
4.084369270E0,1.490116119E-8,-8.918419480E-4,-3.848476335E-4
4.094366847E0,1.490116119E-8,-8.918419480E-4,-3.848476335E-4
4.104405385E0,1.490116119E-8,-2.809762955E-4,2.260180190E-4
4.114385924E0,1.490116119E-8,-2.809762955E-4,8.368836716E-4
4.124335462E0,1.490116119E-8,-8.918419480E-4,2.260180190E-4
4.134381500E0,1.490116119E-8,-2.809762955E-4,2.260180190E-4
4.144381962E0,-6.108507514E-4,3.298893571E-4,2.260180190E-4
4.154494347E0,-6.108507514E-4,-2.809762955E-4,-3.848476335E-4
4.164327039E0,-6.108507514E-4,-8.918419480E-4,-3.848476335E-4
4.174326347E0,-6.108507514E-4,-8.918419480E-4,-3.848476335E-4
4.184342616E0,1.490116119E-8,-8.918419480E-4,-3.848476335E-4
4.194327308E0,-6.108507514E-4,-2.809762955E-4,2.260180190E-4
4.204378347E0,1.490116119E-8,-2.809762955E-4,2.260180190E-4
4.214426731E0,-6.108507514E-4,-8.918419480E-4,2.260180190E-4
4.224378462E0,-1.221716404E-3,-2.809762955E-4,2.260180190E-4
4.234367116E0,-6.108507514E-4,-2.809762955E-4,2.260180190E-4
4.244320500E0,-6.108507514E-4,-8.918419480E-4,2.260180190E-4
4.254385077E0,1.490116119E-8,-8.918419480E-4,-3.848476335E-4
4.264329423E0,1.490116119E-8,-8.918419480E-4,-3.848476335E-4
4.274332308E0,-6.108507514E-4,-8.918419480E-4,8.368836716E-4
4.284360270E0,-6.108507514E-4,-2.809762955E-4,-3.848476335E-4
4.294363539E0,-1.221716404E-3,-2.809762955E-4,-3.848476335E-4
4.304377039E0,-6.108507514E-4,-2.809762955E-4,2.260180190E-4
4.314327077E0,-6.106495857E-5,-1.343637705E-4,2.076933160E-4
4.324323923E0,-1.282796264E-3,-1.343637705E-4,2.076933160E-4
4.334373385E0,-6.106495857E-5,-7.452294230E-4,-4.031723365E-4
4.344326308E0,-6.106495857E-5,-1.343637705E-4,2.076933160E-4
4.354430039E0,-6.106495857E-5,-1.343637705E-4,2.076933160E-4
4.364349885E0,-6.106495857E-5,-1.343637705E-4,-4.031723365E-4
4.374323846E0,-6.106495857E-5,4.765018821E-4,2.076933160E-4
4.384317577E0,-6.719306111E-4,-7.452294230E-4,-4.031723365E-4
4.394329885E0,-6.106495857E-5,-1.343637705E-4,-4.031723365E-4
4.404339500E0,-6.106495857E-5,-7.452294230E-4,-4.031723365E-4
4.414395000E0,-6.106495857E-5,-7.452294230E-4,2.076933160E-4
4.424335462E0,-6.106495857E-5,-1.343637705E-4,2.076933160E-4
4.434325577E0,-6.106495857E-5,-7.452294230E-4,-4.031723365E-4
4.444352193E0,5.498006940E-4,-1.343637705E-4,-4.031723365E-4
4.454333577E0,-6.719306111E-4,4.765018821E-4,2.076933160E-4
4.464317385E0,-6.719306111E-4,-7.452294230E-4,-4.031723365E-4
4.474376654E0,-6.106495857E-5,-7.452294230E-4,-1.014037058E-3
4.484325039E0,-6.106495857E-5,-7.452294230E-4,-1.014037058E-3
4.494323385E0,-6.719306111E-4,-1.343637705E-4,-4.031723365E-4
4.504355769E0,-6.719306111E-4,-1.343637705E-4,-4.031723365E-4
4.514323154E0,-6.719306111E-4,-1.343637705E-4,-4.031723365E-4
4.524376885E0,-6.106495857E-5,-1.343637705E-4,2.076933160E-4
4.534324077E0,-6.106495857E-5,4.765018821E-4,8.185589686E-4
4.544336462E0,5.498006940E-4,-1.343637705E-4,-4.031723365E-4
4.554359000E0,-6.106495857E-5,-1.343637705E-4,-4.031723365E-4
4.564343077E0,-6.106495857E-5,-1.343637705E-4,-4.031723365E-4
4.574331308E0,-6.106495857E-5,-1.343637705E-4,-4.031723365E-4
4.584387692E0,-6.106495857E-5,-1.343637705E-4,2.076933160E-4
4.594330269E0,-6.719306111E-4,-1.343637705E-4,-4.031723365E-4
4.604325962E0,-1.282796264E-3,-1.343637705E-4,-4.031723365E-4
4.614341192E0,-6.719306111E-4,-1.343637705E-4,-4.031723365E-4
4.624332615E0,-6.106495857E-5,-1.343637705E-4,2.076933160E-4
4.634316192E0,-6.106495857E-5,-1.343637705E-4,2.076933160E-4
4.644330269E0,-6.106495857E-5,4.765018821E-4,2.076933160E-4
4.654330731E0,-6.106495857E-5,4.765018821E-4,2.076933160E-4
4.664437500E0,-6.106495857E-5,-1.343637705E-4,-1.014037058E-3
4.674358038E0,-6.719306111E-4,-1.343637705E-4,-1.014037058E-3
4.684323500E0,-6.719306111E-4,-1.343637705E-4,-1.014037058E-3
4.694418231E0,-1.282796264E-3,-1.343637705E-4,-1.014037058E-3
4.704436462E0,-6.106495857E-5,-1.343637705E-4,-1.014037058E-3
4.714381615E0,-6.106495857E-5,-7.452294230E-4,2.076933160E-4
4.724323654E0,-6.106495857E-5,-1.343637705E-4,8.185589686E-4
4.734319115E0,-6.719306111E-4,-1.343637705E-4,2.076933160E-4
4.744369500E0,-6.719306111E-4,-1.343637705E-4,2.076933160E-4
4.754338731E0,-6.106495857E-5,-7.452294230E-4,2.076933160E-4
4.764330500E0,-6.106495857E-5,-7.452294230E-4,-4.031723365E-4
4.774377385E0,5.498006940E-4,-1.343637705E-4,-4.031723365E-4
4.784370731E0,-6.719306111E-4,-7.452294230E-4,-1.014037058E-3
4.794381000E0,-1.282796264E-3,-1.343637705E-4,-4.031723365E-4
4.804340654E0,-6.106495857E-5,-1.343637705E-4,-4.031723365E-4
4.814320500E0,-6.719306111E-4,-7.452294230E-4,-4.031723365E-4
4.824320346E0,-6.106495857E-5,-1.343637705E-4,-4.031723365E-4
4.834329577E0,-6.719306111E-4,4.765018821E-4,2.076933160E-4
4.844360808E0,-1.282796264E-3,-7.452294230E-4,2.076933160E-4
4.854389385E0,-1.282796264E-3,-1.343637705E-4,-4.031723365E-4
4.864376731E0,-6.719306111E-4,-1.343637705E-4,-4.031723365E-4
4.874389000E0,5.498006940E-4,-7.452294230E-4,2.076933160E-4
4.884396808E0,-6.106495857E-5,4.765018821E-4,2.076933160E-4
4.894389692E0,-6.719306111E-4,-1.343637705E-4,-4.031723365E-4
4.904390231E0,-6.719306111E-4,-7.452294230E-4,-4.031723365E-4
4.914384961E0,-6.106495857E-5,-1.343637705E-4,2.076933160E-4
4.924327192E0,5.498006940E-4,-1.343637705E-4,-4.031723365E-4
4.934369923E0,-6.106495857E-5,-7.452294230E-4,2.076933160E-4
4.944332884E0,-6.106495857E-5,-1.343637705E-4,2.076933160E-4
4.954388577E0,-6.719306111E-4,-1.356095076E-3,2.076933160E-4
4.964379884E0,-6.719306111E-4,-1.356095076E-3,2.076933160E-4
4.974333077E0,-6.106495857E-5,-1.343637705E-4,2.076933160E-4
4.984375615E0,5.498006940E-4,-1.343637705E-4,2.076933160E-4
4.994415461E0,-6.719306111E-4,-7.452294230E-4,2.076933160E-4
5.004394500E0,-6.106495857E-5,-1.356095076E-3,8.185589686E-4
5.014372846E0,-6.719306111E-4,-7.452294230E-4,-4.031723365E-4
5.024317884E0,-6.106495857E-5,-1.343637705E-4,-4.031723365E-4
5.034366654E0,-6.106495857E-5,-7.452294230E-4,2.076933160E-4
5.044396461E0,-6.106495857E-5,-7.452294230E-4,2.076933160E-4
5.054380038E0,-6.106495857E-5,-1.343637705E-4,2.076933160E-4
5.064379423E0,-6.719306111E-4,-7.452294230E-4,-4.031723365E-4
5.074337692E0,-6.106495857E-5,-1.343637705E-4,-4.031723365E-4
5.084338538E0,-6.106495857E-5,4.765018821E-4,2.076933160E-4
5.094331692E0,-6.106495857E-5,-1.343637705E-4,2.076933160E-4
5.104325730E0,-6.106495857E-5,-1.343637705E-4,-4.031723365E-4
5.114384923E0,-1.282796264E-3,-7.452294230E-4,-4.031723365E-4
5.124330769E0,-6.719306111E-4,-1.343637705E-4,2.076933160E-4
5.134370615E0,-6.106495857E-5,-7.452294230E-4,2.076933160E-4
5.144374538E0,-6.106495857E-5,4.765018821E-4,2.076933160E-4
5.154375384E0,-1.282796264E-3,-7.452294230E-4,2.076933160E-4
5.164339423E0,-6.719306111E-4,-1.343637705E-4,-4.031723365E-4
5.174330538E0,-6.719306111E-4,-1.343637705E-4,2.076933160E-4
5.184320577E0,-6.719306111E-4,-1.343637705E-4,2.076933160E-4
5.194330500E0,-6.106495857E-5,-7.452294230E-4,2.076933160E-4
5.204397500E0,-6.106495857E-5,-1.356095076E-3,2.076933160E-4
5.214386346E0,-6.719306111E-4,-7.452294230E-4,2.076933160E-4
5.224373269E0,-6.719306111E-4,-1.343637705E-4,-4.031723365E-4
5.234364884E0,-6.106495857E-5,4.765018821E-4,-4.031723365E-4
5.244328500E0,-6.719306111E-4,-7.452294230E-4,2.076933160E-4
5.254354269E0,-6.106495857E-5,-1.343637705E-4,8.185589686E-4
5.264375307E0,5.498006940E-4,-1.343637705E-4,-4.031723365E-4
5.274348077E0,-6.106495857E-5,-7.452294230E-4,-4.031723365E-4
5.284379653E0,-6.719306111E-4,-7.452294230E-4,8.185589686E-4
5.294422307E0,-6.106495857E-5,-1.343637705E-4,2.076933160E-4
5.304524961E0,-6.719306111E-4,-1.343637705E-4,-4.031723365E-4
5.314377923E0,-6.106495857E-5,-1.356095076E-3,-4.031723365E-4
5.324337384E0,-6.719306111E-4,-7.452294230E-4,-4.031723365E-4
5.334396115E0,5.498006940E-4,-1.343637705E-4,-4.031723365E-4
5.344399769E0,5.498006940E-4,-1.343637705E-4,2.076933160E-4
5.354317730E0,-6.106495857E-5,-1.343637705E-4,-4.031723365E-4
5.364341461E0,-2.441741526E-5,-1.465827227E-4,2.382369712E-4
5.374342807E0,5.864482373E-4,-7.574483752E-4,8.491026238E-4
5.384325038E0,-2.441741526E-5,-1.465827227E-4,-3.726286814E-4
5.394333461E0,-2.441741526E-5,-1.465827227E-4,2.382369712E-4
5.404336307E0,-2.441741526E-5,-7.574483752E-4,2.382369712E-4
5.414329807E0,-2.441741526E-5,-7.574483752E-4,2.382369712E-4
5.424335692E0,-1.246148720E-3,-1.465827227E-4,-3.726286814E-4
5.434319807E0,-6.352830678E-4,-1.465827227E-4,2.382369712E-4
5.444335269E0,-6.352830678E-4,-1.465827227E-4,-3.726286814E-4
5.454359153E0,-6.352830678E-4,-7.574483752E-4,2.382369712E-4
5.464333461E0,-2.441741526E-5,-1.465827227E-4,-3.726286814E-4
5.474357730E0,-2.441741526E-5,-1.465827227E-4,-3.726286814E-4
5.484345115E0,-1.246148720E-3,-7.574483752E-4,2.382369712E-4
5.494415461E0,-2.441741526E-5,-1.465827227E-4,-9.834934026E-4
5.504346346E0,5.864482373E-4,-1.465827227E-4,2.382369712E-4
5.514320038E0,-6.352830678E-4,-7.574483752E-4,2.382369712E-4
5.524404269E0,-2.441741526E-5,-1.465827227E-4,2.382369712E-4
5.534332615E0,-2.441741526E-5,-1.465827227E-4,2.382369712E-4
5.544399538E0,-2.441741526E-5,-7.574483752E-4,8.491026238E-4
5.554323730E0,-1.246148720E-3,-7.574483752E-4,8.491026238E-4
5.564388230E0,-1.246148720E-3,-7.574483752E-4,2.382369712E-4
5.574335846E0,-6.352830678E-4,4.642829299E-4,-3.726286814E-4
5.584328153E0,-6.352830678E-4,-1.465827227E-4,-3.726286814E-4
5.594327307E0,5.864482373E-4,-1.465827227E-4,-3.726286814E-4
5.604346461E0,-2.441741526E-5,-1.465827227E-4,2.382369712E-4
5.614327269E0,-2.441741526E-5,-1.465827227E-4,2.382369712E-4
5.624378346E0,-2.441741526E-5,-7.574483752E-4,8.491026238E-4
5.634324653E0,-2.441741526E-5,-7.574483752E-4,-3.726286814E-4
5.644343307E0,-2.441741526E-5,-1.465827227E-4,2.382369712E-4
5.654397653E0,-2.441741526E-5,-1.465827227E-4,2.382369712E-4
5.664328307E0,5.864482373E-4,-1.465827227E-4,2.382369712E-4
5.674367769E0,-6.352830678E-4,-7.574483752E-4,8.491026238E-4
5.684334961E0,5.864482373E-4,4.642829299E-4,2.382369712E-4
5.694334615E0,-2.441741526E-5,-7.574483752E-4,-3.726286814E-4
5.704322499E0,5.864482373E-4,-1.465827227E-4,2.382369712E-4
5.714375307E0,-2.441741526E-5,-1.465827227E-4,-3.726286814E-4
5.724390192E0,-2.441741526E-5,-1.465827227E-4,-3.726286814E-4
5.734378115E0,-2.441741526E-5,-7.574483752E-4,-3.726286814E-4
5.744340961E0,5.864482373E-4,4.642829299E-4,-3.726286814E-4
5.754366384E0,-2.441741526E-5,4.642829299E-4,-9.834934026E-4
5.764384845E0,-2.441741526E-5,-7.574483752E-4,-3.726286814E-4
5.774330653E0,-6.352830678E-4,-1.465827227E-4,2.382369712E-4
5.784374384E0,-1.246148720E-3,-7.574483752E-4,2.382369712E-4
5.794382768E0,-6.352830678E-4,-1.465827227E-4,2.382369712E-4
5.804368461E0,-2.441741526E-5,-1.465827227E-4,-3.726286814E-4
5.814417115E0,-2.441741526E-5,-1.465827227E-4,-3.726286814E-4
5.824391615E0,-6.352830678E-4,-1.465827227E-4,-3.726286814E-4
5.834370461E0,-2.441741526E-5,-1.465827227E-4,-9.834934026E-4
5.844349268E0,5.864482373E-4,4.642829299E-4,2.382369712E-4
5.854370999E0,-6.352830678E-4,-7.574483752E-4,2.382369712E-4
5.864393999E0,-6.352830678E-4,-1.465827227E-4,-3.726286814E-4
5.874335884E0,-6.352830678E-4,-1.465827227E-4,2.382369712E-4
5.884354807E0,-1.246148720E-3,-1.465827227E-4,2.382369712E-4
5.894378730E0,-2.441741526E-5,-7.574483752E-4,-3.726286814E-4
5.904311384E0,-2.441741526E-5,-7.574483752E-4,-3.726286814E-4
5.914372922E0,-2.441741526E-5,-7.574483752E-4,-3.726286814E-4
5.924335961E0,-2.441741526E-5,-1.465827227E-4,-9.834934026E-4
5.934378653E0,-2.441741526E-5,-1.465827227E-4,2.382369712E-4
5.944314845E0,-2.441741526E-5,-1.465827227E-4,2.382369712E-4
5.954318153E0,-2.441741526E-5,-1.465827227E-4,2.382369712E-4
5.964393422E0,-6.352830678E-4,-7.574483752E-4,-3.726286814E-4
5.974328653E0,-2.441741526E-5,-7.574483752E-4,2.382369712E-4
5.984314538E0,-2.441741526E-5,-1.465827227E-4,2.382369712E-4
5.994326114E0,-1.246148720E-3,-7.574483752E-4,-3.726286814E-4
6.004320268E0,-6.352830678E-4,4.642829299E-4,-3.726286814E-4
6.014393730E0,-6.352830678E-4,-1.465827227E-4,2.382369712E-4
6.024347730E0,-6.352830678E-4,-7.574483752E-4,-3.726286814E-4
6.034320076E0,-6.352830678E-4,-7.574483752E-4,-3.726286814E-4
6.044395768E0,-6.352830678E-4,-1.465827227E-4,2.382369712E-4
6.054379422E0,-2.441741526E-5,4.642829299E-4,2.382369712E-4
6.064403076E0,5.864482373E-4,-7.574483752E-4,-3.726286814E-4
6.074344845E0,-2.441741526E-5,-1.465827227E-4,-3.726286814E-4
6.084626922E0,-2.441741526E-5,-1.465827227E-4,-3.726286814E-4
6.094327499E0,-1.246148720E-3,-1.465827227E-4,2.382369712E-4
6.104326576E0,-6.352830678E-4,-7.574483752E-4,-3.726286814E-4
6.114377999E0,-6.352830678E-4,-1.465827227E-4,-9.834934026E-4
6.124400768E0,-2.441741526E-5,-1.465827227E-4,-3.726286814E-4
6.134679307E0,5.864482373E-4,-7.574483752E-4,-9.834934026E-4
6.144343768E0,-6.352830678E-4,-1.465827227E-4,-9.834934026E-4
6.154367230E0,-6.352830678E-4,-1.465827227E-4,-9.834934026E-4
6.164393922E0,-1.246148720E-3,-7.574483752E-4,-3.726286814E-4
6.174322845E0,-6.352830678E-4,-1.465827227E-4,-3.726286814E-4
6.184322960E0,5.864482373E-4,-1.465827227E-4,2.382369712E-4
6.194322922E0,-6.352830678E-4,-1.465827227E-4,8.491026238E-4
6.204318884E0,-2.441741526E-5,4.642829299E-4,2.382369712E-4
6.214329922E0,-2.441741526E-5,-1.465827227E-4,2.382369712E-4
6.224331960E0,-2.441741526E-5,-1.465827227E-4,2.382369712E-4
6.234328422E0,-6.352830678E-4,-7.574483752E-4,2.382369712E-4
6.244402653E0,-6.352830678E-4,-1.465827227E-4,2.382369712E-4
6.254378384E0,-6.352830678E-4,-7.574483752E-4,2.382369712E-4
6.264433653E0,-2.441741526E-5,-7.574483752E-4,-3.726286814E-4
6.274403345E0,-6.352830678E-4,-7.574483752E-4,2.382369712E-4
6.284548230E0,-2.441741526E-5,-1.465827227E-4,2.382369712E-4
6.294371537E0,-6.352830678E-4,4.642829299E-4,2.382369712E-4
6.304374153E0,-2.441741526E-5,4.642829299E-4,2.382369712E-4
6.314371768E0,5.864482373E-4,-1.465827227E-4,2.382369712E-4
6.324351883E0,-6.352830678E-4,-1.465827227E-4,-9.834934026E-4
6.334440076E0,-2.441741526E-5,-1.465827227E-4,2.382369712E-4
6.344322730E0,-2.441741526E-5,-1.368314028E-3,8.491026238E-4
6.354325037E0,-1.246148720E-3,-7.574483752E-4,2.382369712E-4
6.364386537E0,-6.352830678E-4,-7.574483752E-4,8.491026238E-4
6.374448268E0,5.864482373E-4,-1.465827227E-4,8.491026238E-4
6.384312730E0,5.864482373E-4,-1.465827227E-4,2.382369712E-4
6.394325268E0,5.864482373E-4,-7.574483752E-4,2.382369712E-4
6.404371653E0,-2.441741526E-5,-7.574483752E-4,2.382369712E-4
6.414323306E0,-2.442300320E-5,-1.649074256E-4,1.710383222E-4
6.424357268E0,-2.442300320E-5,4.459582269E-4,-1.050692052E-3
6.434328345E0,-2.442300320E-5,4.459582269E-4,1.710383222E-4
6.444359960E0,-2.442300320E-5,-1.649074256E-4,-4.398273304E-4
6.454331653E0,-6.352886558E-4,4.459582269E-4,1.710383222E-4
6.464314614E0,-6.352886558E-4,-1.649074256E-4,1.710383222E-4
6.474326845E0,-6.352886558E-4,-1.649074256E-4,1.710383222E-4
6.484345114E0,-6.352886558E-4,-7.757730782E-4,1.710383222E-4
6.494314114E0,-2.442300320E-5,-7.757730782E-4,-4.398273304E-4
6.504307383E0,1.197306439E-3,-7.757730782E-4,-4.398273304E-4
6.514303229E0,-2.442300320E-5,-1.649074256E-4,1.710383222E-4
6.524310460E0,-2.442300320E-5,4.459582269E-4,1.710383222E-4
6.534343076E0,-6.352886558E-4,-1.649074256E-4,1.710383222E-4
6.544305037E0,-2.442300320E-5,-1.649074256E-4,-4.398273304E-4
6.554299306E0,-2.442300320E-5,-7.757730782E-4,1.710383222E-4
6.564302306E0,-2.442300320E-5,-7.757730782E-4,-4.398273304E-4
6.574319729E0,-6.352886558E-4,-1.649074256E-4,1.710383222E-4
6.584301422E0,-2.442300320E-5,-1.649074256E-4,1.710383222E-4
6.594313383E0,-2.442300320E-5,-7.757730782E-4,-4.398273304E-4
6.604303229E0,-2.442300320E-5,-7.757730782E-4,-4.398273304E-4
6.614309806E0,5.864426494E-4,-1.649074256E-4,1.710383222E-4
6.624317229E0,-2.442300320E-5,-7.757730782E-4,1.710383222E-4
6.634300576E0,-6.352886558E-4,-1.649074256E-4,1.710383222E-4
6.644310537E0,-6.352886558E-4,-7.757730782E-4,-4.398273304E-4
6.654301768E0,-2.442300320E-5,-1.386638731E-3,-4.398273304E-4
6.664336883E0,-2.442300320E-5,-7.757730782E-4,-4.398273304E-4
6.674340345E0,-6.352886558E-4,4.459582269E-4,1.710383222E-4
6.684334268E0,-6.352886558E-4,-7.757730782E-4,-4.398273304E-4
6.694338883E0,-6.352886558E-4,-1.649074256E-4,1.710383222E-4
6.704377499E0,-2.442300320E-5,-1.649074256E-4,-4.398273304E-4
6.714335383E0,-2.442300320E-5,-7.757730782E-4,1.710383222E-4
6.724311306E0,-2.442300320E-5,-7.757730782E-4,7.819039747E-4
6.734374191E0,-2.442300320E-5,-1.649074256E-4,-4.398273304E-4
6.744394883E0,-2.442300320E-5,-7.757730782E-4,1.710383222E-4
6.754368037E0,-6.352886558E-4,-7.757730782E-4,-4.398273304E-4
6.764392537E0,-6.352886558E-4,-1.386638731E-3,1.710383222E-4
6.774334652E0,-2.442300320E-5,-7.757730782E-4,-4.398273304E-4
6.784332883E0,-2.442300320E-5,-1.649074256E-4,-4.398273304E-4
6.794346575E0,-2.442300320E-5,-7.757730782E-4,-1.050692052E-3
6.804328614E0,-2.442300320E-5,-1.649074256E-4,-4.398273304E-4
6.814338729E0,-2.442300320E-5,4.459582269E-4,1.710383222E-4
6.824344768E0,-6.352886558E-4,-1.649074256E-4,1.710383222E-4
6.834333383E0,-2.442300320E-5,-1.649074256E-4,-4.398273304E-4
6.844401229E0,-6.352886558E-4,-7.757730782E-4,-4.398273304E-4
6.854327806E0,-1.246154308E-3,-7.757730782E-4,-4.398273304E-4
6.864333383E0,-6.352886558E-4,-1.649074256E-4,1.710383222E-4
6.874373268E0,-2.442300320E-5,4.459582269E-4,-4.398273304E-4
6.884435845E0,-2.442300320E-5,-1.649074256E-4,1.710383222E-4
6.894339998E0,5.864426494E-4,-7.757730782E-4,1.710383222E-4
6.904381960E0,5.864426494E-4,-7.757730782E-4,1.710383222E-4
6.914358922E0,-2.442300320E-5,-1.649074256E-4,-4.398273304E-4
6.924337191E0,-1.246154308E-3,-1.649074256E-4,-4.398273304E-4
6.934332537E0,-6.352886558E-4,-1.649074256E-4,1.710383222E-4
6.944323652E0,-6.352886558E-4,-7.757730782E-4,-4.398273304E-4
6.954368768E0,-6.352886558E-4,-7.757730782E-4,-4.398273304E-4
6.964370537E0,-6.352886558E-4,-1.649074256E-4,7.819039747E-4
6.974358960E0,-6.352886558E-4,-7.757730782E-4,1.710383222E-4
6.984403421E0,-1.246154308E-3,-1.649074256E-4,-4.398273304E-4
6.994322960E0,-6.352886558E-4,-1.649074256E-4,1.710383222E-4
7.004371691E0,-6.352886558E-4,-1.649074256E-4,-4.398273304E-4
7.014346421E0,-1.246154308E-3,-1.649074256E-4,-4.398273304E-4
7.024335729E0,-6.352886558E-4,-7.757730782E-4,-4.398273304E-4
7.034353729E0,-2.442300320E-5,-7.757730782E-4,-4.398273304E-4
7.044320844E0,-2.442300320E-5,-1.649074256E-4,1.710383222E-4
7.054335421E0,5.864426494E-4,-7.757730782E-4,1.710383222E-4
7.064372114E0,-2.442300320E-5,-1.649074256E-4,7.819039747E-4
7.074376383E0,-2.442300320E-5,-1.649074256E-4,1.710383222E-4
7.084370268E0,-2.442300320E-5,-7.757730782E-4,1.710383222E-4
7.094388383E0,-2.442300320E-5,-7.757730782E-4,1.710383222E-4
7.104336268E0,-2.442300320E-5,-7.757730782E-4,1.710383222E-4
7.114321575E0,-6.352886558E-4,-1.649074256E-4,1.710383222E-4
7.124385152E0,-6.352886558E-4,-1.649074256E-4,1.710383222E-4
7.134340652E0,-6.352886558E-4,-1.649074256E-4,7.819039747E-4
7.144332114E0,-2.442300320E-5,-7.757730782E-4,1.710383222E-4
7.154369921E0,5.864426494E-4,-1.649074256E-4,1.710383222E-4
7.164378652E0,-2.442300320E-5,-1.386638731E-3,1.710383222E-4
7.174403575E0,5.864426494E-4,4.459582269E-4,1.710383222E-4
7.184336152E0,-2.442300320E-5,-1.649074256E-4,1.710383222E-4
7.194332652E0,-1.246154308E-3,-7.757730782E-4,1.710383222E-4
7.204369152E0,-2.442300320E-5,-7.757730782E-4,1.710383222E-4
7.214331575E0,5.864426494E-4,-7.757730782E-4,-4.398273304E-4
7.224343998E0,-6.352886558E-4,-1.649074256E-4,-4.398273304E-4
7.234319806E0,-6.352886558E-4,-7.757730782E-4,1.710383222E-4
7.244515229E0,-2.442300320E-5,-1.649074256E-4,1.710383222E-4
7.254337921E0,-6.352886558E-4,-1.649074256E-4,1.710383222E-4
7.264334614E0,-1.246154308E-3,4.459582269E-4,1.710383222E-4
7.274348998E0,-1.246154308E-3,-7.757730782E-4,-4.398273304E-4
7.284365998E0,-2.442300320E-5,-1.649074256E-4,1.710383222E-4
7.294403267E0,-2.442300320E-5,-1.649074256E-4,-4.398273304E-4
7.304391844E0,5.864426494E-4,-1.649074256E-4,-1.050692052E-3
7.314338960E0,-2.442300320E-5,-7.757730782E-4,1.710383222E-4
7.324392460E0,-2.442300320E-5,-1.649074256E-4,-4.398273304E-4
7.334328537E0,-2.442300320E-5,-7.757730782E-4,-1.050692052E-3
7.344322921E0,-6.352886558E-4,-7.757730782E-4,1.710383222E-4
7.354356614E0,-2.442300320E-5,-1.649074256E-4,1.710383222E-4
7.364366152E0,-6.352886558E-4,-1.649074256E-4,1.710383222E-4
7.374368383E0,-2.442300320E-5,-7.757730782E-4,-1.050692052E-3
7.384315767E0,5.864426494E-4,-7.757730782E-4,-4.398273304E-4
7.394313152E0,-2.442300320E-5,-1.649074256E-4,1.710383222E-4
7.404361152E0,-2.442300320E-5,-1.649074256E-4,-4.398273304E-4
7.414331960E0,-2.442300320E-5,-7.757730782E-4,1.710383222E-4
7.424323037E0,-6.352886558E-4,-1.649074256E-4,1.710383222E-4
7.434325383E0,-6.352886558E-4,4.459582269E-4,-4.398273304E-4
7.444394460E0,-2.442300320E-5,-1.649074256E-4,-1.050692052E-3
7.454343806E0,-2.442300320E-5,-1.649074256E-4,-4.398273304E-4
7.464389267E0,5.681216717E-4,-7.938593626E-5,-4.337178543E-4
7.474320729E0,-6.536096334E-4,-6.902515888E-4,-4.337178543E-4
7.484321229E0,-6.536096334E-4,-6.902515888E-4,-4.337178543E-4
7.494347998E0,-6.536096334E-4,-6.902515888E-4,1.771477982E-4
7.504343306E0,-4.274398088E-5,-6.902515888E-4,-4.337178543E-4
7.514350536E0,-6.536096334E-4,-7.938593626E-5,-4.337178543E-4
7.524323652E0,-6.536096334E-4,-7.938593626E-5,1.771477982E-4
7.534327383E0,-6.536096334E-4,-6.902515888E-4,-4.337178543E-4
7.544335306E0,-6.536096334E-4,-7.938593626E-5,-4.337178543E-4
7.554318229E0,-6.536096334E-4,-6.902515888E-4,-4.337178543E-4
